ID;BONUSZ;ARBEVETEL;TJB;AKTIV_NAPOK;KAMPANY_HOSSZA;VISSZAFIZETES;PONT_NAP;PONT_HONAP;RFM_SCORE_NO;KAMPANYAFFINITAS;TELJESITES
ID374;20000;555974;104043;31;2;0,5;2;7,9183;10;0,6;1
ID375;5000;55008;12988;30;2;0,5;2;7,9183;8;0,2;1
ID376;20000;1358228;37219;31;2;0,5;2;7,9183;10;1;1
ID377;2000;13277;4282;21;2;0,5;2;7,9183;6;0,666666667;1
ID378;5000;22367;11796;26;2;0,5;2;7,9183;7;0,4;0
ID379;2000;27391;5883;28;2;0,5;2;7,9183;7;1;1
ID380;2000;18869;31481;21;2;0,5;2;7,9183;7;1;1
ID381;5000;137209;10032;28;2;0,5;2;7,9183;9;1;0
ID382;2000;32373;23349;19;2;0,5;2;7,9183;7;0,666666667;0
ID383;20000;345475;61603;30;2;0,5;2;7,9183;10;1;1
ID384;5000;113364;22280;31;2;0,5;2;7,9183;9;0,5;1
ID385;2000;15001;2372;29;2;0,5;2;7,9183;6;0,333333333;0
ID386;5000;151347;-33540;22;2;0,5;2;7,9183;7;0;0
ID387;5000;81969;16279;29;2;0,5;2;7,9183;9;0,2;0
ID388;5000;121046;108744;25;2;0,5;2;7,9183;9;0;1
ID389;10000;240651;35001;26;2;0,5;2;7,9183;8;0;0
ID390;2000;23970;3870;24;2;0,5;2;7,9183;6;0;1
ID391;10000;172248;112014;31;2;0,5;2;7,9183;10;0,714285714;1
ID392;20000;897237;200987;31;2;0,5;2;7,9183;10;0,923076923;0
ID393;5000;135240;-10022;30;2;0,5;2;7,9183;6;0,333333333;1
ID394;20000;427612;-43499;28;2;0,5;2;7,9183;10;0,8;0
ID395;20000;266967;111460;16;2;0,5;2;7,9183;10;0,125;0
ID396;5000;42665;40787;22;2;0,5;2;7,9183;9;0,5;1
ID397;20000;404855;169316;28;2;0,5;2;7,9183;10;0;0
ID398;2000;28445;-5901;27;2;0,5;2;7,9183;7;0;0
ID399;2000;16105;17206;30;2;0,5;2;7,9183;7;1;1
ID400;20000;567307;519693;18;2;0,5;2;7,9183;6;0,666666667;0
ID401;5000;229599;49299;28;2;0,5;2;7,9183;8;0,777777778;1
ID402;20000;1962223;547493;25;2;0,5;2;7,9183;10;0,75;1
ID403;20000;804677;-67082;30;2;0,5;2;7,9183;10;1;1
ID404;5000;91536;28027;27;2;0,5;2;7,9183;7;0,142857143;0
ID405;2000;9760;16127;19;2;0,5;2;7,9183;7;0,5;0
ID406;20000;895966;428145;29;2;0,5;2;7,9183;10;1;1
ID407;20000;3078127;1409483;28;2;0,5;2;7,9183;8;0,857142857;1
ID408;20000;536007;93855;28;2;0,5;2;7,9183;9;0,222222222;0
ID409;10000;223737;84667;31;2;0,5;2;7,9183;10;0;0
ID410;2000;5169;75222;25;2;0,5;2;7,9183;6;0;1
ID411;10000;79797;58647;15;2;0,5;2;7,9183;8;0;0
ID412;20000;935695;202778;28;2;0,5;2;7,9183;10;0,846153846;1
ID413;5000;34245;10724;27;2;0,5;2;7,9183;10;0,333333333;1
ID414;20000;350202;134550;21;2;0,5;2;7,9183;9;0,4;1
ID415;20000;1492557;209669;31;2;0,5;2;7,9183;10;0,692307692;1
ID416;5000;28673;30367;23;2;0,5;2;7,9183;7;0,666666667;0
ID417;5000;61644;39678;21;2;0,5;2;7,9183;9;0,6;0
ID418;5000;95550;2074;30;2;0,5;2;7,9183;6;0;0
ID419;2000;208709;75519;31;2;0,5;2;7,9183;7;0;0
ID420;20000;89755;567019;15;2;0,5;2;7,9183;9;0,5;0
ID421;10000;92040;77001;28;2;0,5;2;7,9183;8;0,6;0
ID422;5000;18730;32117;27;2;0,5;2;7,9183;6;0,181818182;1
ID423;2000;15234;4094;27;2;0,5;2;7,9183;7;1;1
ID424;5000;146421;-40000;8;2;0,5;2;7,9183;5;0,666666667;0
ID425;2000;9423;3398;21;2;0,5;2;7,9183;7;0;0
ID426;10000;55478;21381;25;2;0,5;2;7,9183;10;0,090909091;0
ID427;20000;67800;77802;15;2;0,5;2;7,9183;9;0;0
ID428;20000;139881;277173;28;2;0,5;2;7,9183;10;0,066666667;0
ID429;20000;1019935;263650;25;2;0,5;2;7,9183;10;0,375;0
ID430;20000;1545463;23391;31;2;0,5;2;7,9183;7;0,6;0
ID431;5000;67577;45397;23;2;0,5;2;7,9183;8;0,625;0
ID432;2000;16515;14908;17;2;0,5;2;7,9183;6;0,5;0
ID433;2000;15830;33891;21;2;0,5;2;7,9183;8;0,714285714;1
ID434;2000;55500;-11834;23;2;0,5;2;7,9183;6;1;1
ID435;20000;2316729;258503;31;2;0,5;2;7,9183;10;0,928571429;1
ID436;10000;453752;159392;31;2;0,5;2;7,9183;10;0,5;1
ID437;20000;584688;179304;22;2;0,5;2;7,9183;9;0,666666667;1
ID438;20000;56651;29327;28;2;0,5;2;7,9183;10;0,75;0
ID439;10000;174207;130001;17;2;0,5;2;7,9183;9;0;0
ID440;5000;79551;16916;24;2;0,5;2;7,9183;9;1;1
ID441;10000;2664551;678499;12;2;0,5;2;7,9183;4;0;1
ID442;20000;204350;118350;31;2;0,5;2;7,9183;10;0;0
ID443;5000;81365;20407;29;2;0,5;2;7,9183;9;0,857142857;0
ID444;5000;265802;51802;21;2;0,5;2;7,9183;9;0,5;1
ID445;2000;18891;11088;24;2;0,5;2;7,9183;6;0;0
ID446;20000;979747;323002;31;2;0,5;2;7,9183;10;0,5;0
ID447;20000;16870302;3561482;30;2;0,5;2;7,9183;10;0,583333333;0
ID448;20000;146181;78857;23;2;0,5;2;7,9183;10;0,25;0
ID449;20000;93165;319790;26;2;0,5;2;7,9183;10;0,153846154;0
ID450;10000;115008;45289;29;2;0,5;2;7,9183;9;0,571428571;0
ID451;5000;143659;38000;14;2;0,5;2;7,9183;9;0,5;0
ID452;20000;1230496;410022;22;2;0,5;2;7,9183;10;0,5;0
ID453;10000;256763;5234;20;2;0,5;2;7,9183;9;0,375;1
ID454;20000;0;3586598;10;2;0,5;2;7,9183;8;0,2;0
ID455;2000;24200;25623;24;2;0,5;2;7,9183;5;0;0
ID456;5000;104936;2701;28;2;0,5;2;7,9183;9;0,75;1
ID457;2000;5001;-355;10;2;0,5;2;7,9183;5;0;0
ID458;20000;344719;169036;31;2;0,5;2;7,9183;10;0,75;1
ID459;2000;48562;36452;22;2;0,5;2;7,9183;9;1;1
ID460;5000;713821;85659;26;2;0,5;2;7,9183;8;0,25;1
ID461;2000;31094;40072;31;2;0,5;2;7,9183;8;0,666666667;1
ID462;5000;41720;51413;23;2;0,5;2;7,9183;6;0,5;1
ID463;5000;39173;10328;31;2;0,5;2;7,9183;9;0,909090909;1
ID464;2000;9130;6343;27;2;0,5;2;7,9183;7;0,333333333;1
ID465;10000;105000;212000;30;2;0,5;2;7,9183;6;1;0
ID466;20000;451009;178996;31;2;0,5;2;7,9183;10;0,363636364;0
ID467;5000;126620;-1459;30;2;0,5;2;7,9183;9;0,571428571;0
ID468;5000;136291;4499;31;2;0,5;2;7,9183;9;0,75;0
ID469;2000;23044;7013;21;2;0,5;2;7,9183;6;0;0
ID470;5000;14900;11980;20;2;0,5;2;7,9183;9;0,714285714;1
ID471;10000;427306;111569;26;2;0,5;2;7,9183;10;0,090909091;0
ID472;5000;58921;-1503;13;2;0,5;2;7,9183;9;0,6;0
ID473;2000;9616;1920;21;2;0,5;2;7,9183;8;1;1
ID474;5000;97460;12000;10;2;0,5;2;7,9183;4;0,181818182;1
ID475;20000;350283;340244;20;2;0,5;2;7,9183;9;0,307692308;0
ID476;20000;1971385;342202;16;2;0,5;2;7,9183;10;0,416666667;1
ID477;2000;71478;21500;13;2;0,5;2;7,9183;6;0;0
ID478;20000;276408;35743;18;2;0,5;2;7,9183;10;0,1;0
ID479;5000;66370;30708;29;2;0,5;2;7,9183;7;1;1
ID480;10000;264040;-56867;24;2;0,5;2;7,9183;10;0,75;1
ID481;2000;23942;5441;16;2;0,5;2;7,9183;6;0,5;0
ID482;5000;24058;13501;31;2;0,5;2;7,9183;7;0,4;0
ID483;5000;92673;-33200;22;2;0,5;2;7,9183;6;0;0
ID484;10000;629983;14234;28;2;0,5;2;7,9183;8;0,166666667;1
ID485;10000;344330;126121;30;2;0,5;2;7,9183;10;0;0
ID486;2000;5810;5720;21;2;0,5;2;7,9183;7;0;0
ID487;5000;118216;32830;26;2;0,5;2;7,9183;7;0,666666667;1
ID488;5000;27759;5672;18;2;0,5;2;7,9183;9;0,4;1
ID489;5000;364206;-29907;27;2;0,5;2;7,9183;7;0;1
ID490;2000;230000;-31620;17;2;0,5;2;7,9183;6;0,333333333;0
ID491;5000;55944;22980;19;2;0,5;2;7,9183;8;0,333333333;0
ID492;10000;1274645;67292;31;2;0,5;2;7,9183;8;0,5;1
ID493;20000;627463;567392;15;2;0,5;2;7,9183;10;0,818181818;0
ID494;5000;124616;45013;28;2;0,5;2;7,9183;9;1;1
ID495;20000;4424655;669161;24;2;0,5;2;7,9183;10;0,9;1
ID496;20000;4919803;1209171;31;2;0,5;2;7,9183;10;0,833333333;1
ID497;5000;676410;-70242;31;2;0,5;2;7,9183;9;1;1
ID498;5000;57000;26450;26;2;0,5;2;7,9183;8;0;0
ID499;20000;2816965;560373;25;2;0,5;2;7,9183;10;1;1
ID500;2000;64929;8666;23;2;0,5;2;7,9183;6;0,5;1
ID501;5000;37450;6500;23;2;0,5;2;7,9183;9;0;0
ID502;20000;1773591;1066241;27;2;0,5;2;7,9183;10;0,833333333;1
ID503;5000;74459;-8448;10;2;0,5;2;7,9183;6;0;0
ID504;2000;410042;28881;23;2;0,5;2;7,9183;4;0;0
ID505;5000;7125;-1540;30;2;0,5;2;7,9183;8;0,4;0
ID506;10000;1514943;49302;31;2;0,5;2;7,9183;10;0,5;1
ID507;5000;30557;20555;19;2;0,5;2;7,9183;9;0;1
ID508;10000;478309;130000;16;2;0,5;2;7,9183;9;0,714285714;1
ID509;20000;719845;578401;15;2;0,5;2;7,9183;9;0,857142857;1
ID510;20000;826000;328941;18;2;0,5;2;7,9183;9;0,6;0
ID511;10000;134165;175201;24;2;0,5;2;7,9183;6;0,666666667;0
ID512;20000;501081;234620;28;2;0,5;2;7,9183;10;0,6;0
ID513;20000;337909;228080;31;2;0,5;2;7,9183;10;0,75;1
ID514;2000;38115;-19160;8;2;0,5;2;7,9183;9;0;0
ID515;20000;437354;1007290;31;2;0,5;2;7,9183;10;0,2;0
ID516;5000;77869;17427;21;2;0,5;2;7,9183;9;0;0
ID517;20000;801629;994000;5;2;0,5;2;7,9183;7;0;0
ID518;10000;58870;30017;11;2;0,5;2;7,9183;8;0;0
ID519;5000;582200;-289475;26;2;0,5;2;7,9183;7;1;0
ID520;2000;33720;-3703;31;2;0,5;2;7,9183;7;0,6;0
ID521;5000;44000;-10294;28;2;0,5;2;7,9183;9;0;0
ID522;10000;431860;119470;19;2;0,5;2;7,9183;8;0,166666667;1
ID523;2000;37423;31296;26;2;0,5;2;7,9183;5;0;0
ID524;5000;73366;76331;28;2;0,5;2;7,9183;8;0,3;1
ID525;10000;239493;31502;25;2;0,5;2;7,9183;8;1;1
ID526;5000;18690;31967;29;2;0,5;2;7,9183;7;0,857142857;0
ID527;20000;420192;207715;31;2;0,5;2;7,9183;10;0,916666667;1
ID528;20000;787654;488999;30;2;0,5;2;7,9183;10;1;1
ID529;5000;96634;45002;14;2;0,5;2;7,9183;7;0,230769231;0
ID530;5000;386215;21222;31;2;0,5;2;7,9183;6;1;1
ID531;5000;164814;36451;22;2;0,5;2;7,9183;10;0,333333333;0
ID532;20000;1377362;497893;14;2;0,5;2;7,9183;9;0;0
ID533;20000;2314006;991160;29;2;0,5;2;7,9183;10;0,066666667;0
ID534;2000;28099;-6270;14;2;0,5;2;7,9183;5;0;0
ID535;10000;60842;66512;29;2;0,5;2;7,9183;9;1;1
ID536;5000;50225;90881;22;2;0,5;2;7,9183;9;0,166666667;0
ID537;2000;10673;-2594;19;2;0,5;2;7,9183;6;0,75;1
ID538;5000;59723;82995;21;2;0,5;2;7,9183;9;1;1
ID539;5000;97995;50827;31;2;0,5;2;7,9183;9;0;1
ID540;2000;84307;-40297;26;2;0,5;2;7,9183;6;0,666666667;0
ID541;5000;557017;-8297;31;2;0,5;2;7,9183;7;0;1
ID542;5000;173258;74401;16;2;0,5;2;7,9183;6;0;0
ID543;10000;166123;29703;27;2;0,5;2;7,9183;10;1;1
ID544;5000;17000;1155;25;2;0,5;2;7,9183;8;0,75;0
ID545;20000;544686;175398;27;2;0,5;2;7,9183;10;0,5;1
ID546;5000;561107;89919;31;2;0,5;2;7,9183;9;1;1
ID547;20000;1021367;399129;17;2;0,5;2;7,9183;9;0,5;1
ID548;20000;82663;209672;26;2;0,5;2;7,9183;7;0;1
ID549;10000;145668;25680;22;2;0,5;2;7,9183;10;0;0
ID550;5000;1214706;42002;13;2;0,5;2;7,9183;6;0;1
ID551;5000;101370;54659;24;2;0,5;2;7,9183;9;0,25;0
ID552;2000;11562;7465;20;2;0,5;2;7,9183;7;0;0
ID553;5000;78360;48384;25;2;0,5;2;7,9183;5;0;1
ID554;5000;81788;65100;30;2;0,5;2;7,9183;6;0;0
ID555;20000;13802317;629754;31;2;0,5;2;7,9183;10;1;1
ID556;2000;6924;8951;23;2;0,5;2;7,9183;7;0;0
ID557;20000;614750;1036251;20;2;0,5;2;7,9183;10;0,923076923;1
ID558;5000;15640;17935;18;2;0,5;2;7,9183;8;0,333333333;1
ID559;2000;207651;-24134;15;2;0,5;2;7,9183;5;0;1
ID560;2000;30112;-3170;25;2;0,5;2;7,9183;8;1;1
ID561;10000;303386;95175;28;2;0,5;2;7,9183;10;0,857142857;1
ID562;5000;29944;21312;17;2;0,5;2;7,9183;7;0,25;0
ID563;2000;50262;8474;31;2;0,5;2;7,9183;8;0;0
ID564;2000;102306;-39000;22;2;0,5;2;7,9183;5;0;0
ID565;5000;27227;22999;28;2;0,5;2;7,9183;7;0,25;0
ID566;20000;788148;585701;16;2;0,5;2;7,9183;9;0,384615385;1
ID567;20000;5477897;735762;31;2;0,5;2;7,9183;10;1;1
ID568;2000;6820;2957;24;2;0,5;2;7,9183;6;0;0
ID569;20000;1450961;349799;17;2;0,5;2;7,9183;9;0,461538462;1
ID570;2000;26103;6218;16;2;0,5;2;7,9183;8;1;1
ID571;10000;108631;88051;23;2;0,5;2;7,9183;8;0,25;1
ID572;20000;11985601;5666510;25;2;0,5;2;7,9183;10;0,9;1
ID573;10000;190348;183757;30;2;0,5;2;7,9183;8;1;0
ID574;2000;117302;120981;29;2;0,5;2;7,9183;7;0;1
ID575;10000;27314;69586;23;2;0,5;2;7,9183;10;0,714285714;1
ID576;20000;989657;151101;25;2;0,5;2;7,9183;10;1;1
ID577;5000;137070;-46420;30;2;0,5;2;7,9183;9;0,8;1
ID578;10000;87730;84447;22;2;0,5;2;7,9183;10;0,333333333;0
ID579;10000;51292;40654;31;2;0,5;2;7,9183;10;0,25;0
ID580;20000;241201;128001;24;2;0,5;2;7,9183;10;0,125;0
ID581;2000;18144;2001;24;2;0,5;2;7,9183;5;0,666666667;0
ID582;2000;5352;3846;24;2;0,5;2;7,9183;7;0;0
ID583;20000;423814;386396;26;2;0,5;2;7,9183;10;0,25;0
ID584;2000;100000;-35442;20;2;0,5;2;7,9183;6;0;0
ID585;5000;82697;62703;31;2;0,5;2;7,9183;7;1;1
ID586;20000;165390;131901;31;2;0,5;2;7,9183;9;1;0
ID587;20000;5200;7079;2;2;0,5;2;7,9183;6;0;0
ID588;5000;233006;149601;26;2;0,5;2;7,9183;7;0,2;0
ID589;5000;135085;-19371;29;2;0,5;2;7,9183;9;0,6;1
ID590;2000;266528;-98998;30;2;0,5;2;7,9183;7;0,4;0
ID591;2000;176981;-53822;18;2;0,5;2;7,9183;5;0;0
ID592;20000;332518;135879;29;2;0,5;2;7,9183;10;0;0
ID593;20000;536900;413901;29;2;0,5;2;7,9183;10;0,75;0
ID594;2000;75490;-2513;26;2;0,5;2;7,9183;7;0;0
ID595;2000;10981;13000;22;2;0,5;2;7,9183;8;0,2;0
ID596;2000;19656;-1562;31;2;0,5;2;7,9183;7;0,75;1
ID597;20000;189570;170610;29;2;0,5;2;7,9183;10;0,25;0
ID598;2000;9695;9000;11;2;0,5;2;7,9183;7;1;0
ID599;20000;1672762;170485;29;2;0,5;2;7,9183;10;0,75;1
ID600;10000;485059;105006;19;2;0,5;2;7,9183;10;0,5;0
ID601;20000;462987;169705;25;2;0,5;2;7,9183;10;0,307692308;0
ID602;20000;516530;212900;4;2;0,5;2;7,9183;8;0,214285714;0
ID603;10000;58420;118135;27;2;0,5;2;7,9183;10;0,933333333;1
ID604;20000;1936797;552397;20;2;0,5;2;7,9183;10;0,75;1
ID605;2000;38529;24889;28;2;0,5;2;7,9183;6;1;0
ID606;10000;922254;314679;21;2;0,5;2;7,9183;8;0,4;1
ID607;2000;28306;5342;26;2;0,5;2;7,9183;5;0;0
ID608;5000;252846;73242;30;2;0,5;2;7,9183;9;0;0
ID609;10000;63157;50524;22;2;0,5;2;7,9183;10;0,666666667;0
ID610;20000;610730;294051;16;2;0,5;2;7,9183;9;0;0
ID611;5000;146032;89921;25;2;0,5;2;7,9183;9;0,75;1
ID612;10000;948903;158002;9;2;0,5;2;7,9183;9;0;0
ID613;20000;1879449;879858;29;2;0,5;2;7,9183;9;0;1
ID614;20000;136595;136767;28;2;0,5;2;7,9183;10;1;1
ID615;5000;105592;17302;26;2;0,5;2;7,9183;9;0,142857143;0
ID616;2000;42341;24748;31;2;0,5;2;7,9183;4;0;0
ID617;20000;635028;267510;31;2;0,5;2;7,9183;10;0,384615385;0
ID618;20000;1697104;12525;11;2;0,5;2;7,9183;9;0,444444444;1
ID619;10000;92650;43578;28;2;0,5;2;7,9183;9;1;1
ID620;2000;29302;7057;22;2;0,5;2;7,9183;7;0,2;0
ID621;2000;705915;97038;30;2;0,5;2;7,9183;7;0,555555556;0
ID622;20000;1040000;-527000;22;2;0,5;2;7,9183;10;0,818181818;1
ID623;5000;66551;-12499;25;2;0,5;2;7,9183;6;0,333333333;0
ID624;10000;655000;139100;20;2;0,5;2;7,9183;8;0;0
ID625;10000;161711;-1512;20;2;0,5;2;7,9183;10;0,333333333;0
ID626;5000;133101;-4324;13;2;0,5;2;7,9183;9;0;0
ID627;5000;39911;23864;28;2;0,5;2;7,9183;7;0,5;1
ID628;5000;36300;-2801;9;2;0,5;2;7,9183;5;0;0
ID629;2000;11000;-6430;24;2;0,5;2;7,9183;5;0,083333333;0
ID630;5000;18801;26700;28;2;0,5;2;7,9183;7;0,25;1
ID631;5000;392324;55954;22;2;0,5;2;7,9183;10;0,5;1
ID632;5000;142467;29553;28;2;0,5;2;7,9183;9;0,125;0
ID633;20000;400985;210910;31;2;0,5;2;7,9183;10;0,6;0
ID634;5000;193460;-11464;23;2;0,5;2;7,9183;7;0,555555556;1
ID635;20000;312365;265575;26;2;0,5;2;7,9183;10;1;0
ID636;5000;22418;-319;17;2;0,5;2;7,9183;8;0,333333333;0
ID637;2000;335442;-47000;30;2;0,5;2;7,9183;7;0;0
ID638;20000;144527;14370;18;2;0,5;2;7,9183;10;0,75;1
ID639;5000;121537;55622;23;2;0,5;2;7,9183;6;0;1
ID640;20000;257610;-131215;28;2;0,5;2;7,9183;10;1;0
ID641;2000;17305;7937;31;2;0,5;2;7,9183;7;0,4;0
ID642;10000;822529;188564;15;2;0,5;2;7,9183;6;0;1
ID643;2000;16100;11826;18;2;0,5;2;7,9183;6;0;0
ID644;20000;650874;346607;29;2;0,5;2;7,9183;10;0,916666667;0
ID645;20000;2319182;726897;31;2;0,5;2;7,9183;10;1;1
ID646;10000;81156;38444;20;2;0,5;2;7,9183;9;0,8;1
ID647;5000;1001800;-95676;29;2;0,5;2;7,9183;9;0,5;0
ID648;10000;237445;-499582;26;2;0,5;2;7,9183;10;1;1
ID649;10000;749253;-46595;30;2;0,5;2;7,9183;9;0,833333333;1
ID650;5000;159322;1492;31;2;0,5;2;7,9183;8;1;1
ID651;20000;3835009;2441800;31;2;0,5;2;7,9183;10;0;0
ID652;5000;190903;-270020;28;2;0,5;2;7,9183;10;1;1
ID653;20000;1329686;167100;17;2;0,5;2;7,9183;9;0;0
ID654;10000;34763;25746;23;2;0,5;2;7,9183;9;0,2;0
ID655;5000;77436;56535;30;2;0,5;2;7,9183;9;0,5;0
ID656;5000;335603;111278;22;2;0,5;2;7,9183;6;0;0
ID657;5000;418000;-9106;19;2;0,5;2;7,9183;8;1;0
ID658;10000;505666;300000;21;2;0,5;2;7,9183;10;0,636363636;1
ID659;10000;128910;-72808;26;2;0,5;2;7,9183;10;0,2;0
ID660;5000;165487;27244;31;2;0,5;2;7,9183;7;1;1
ID661;2000;28472;6182;20;2;0,5;2;7,9183;6;0;1
ID662;20000;211220;182274;28;2;0,5;2;7,9183;10;0,307692308;0
ID663;2000;33639;2559;31;2;0,5;2;7,9183;7;0,666666667;1
ID664;2000;21779;5000;15;2;0,5;2;7,9183;4;0;0
ID665;2000;5020;10616;29;2;0,5;2;7,9183;7;0,25;0
ID666;10000;1572469;-174998;12;2;0,5;2;7,9183;7;0;0
ID667;5000;50931;27252;31;2;0,5;2;7,9183;8;1;1
ID668;5000;39594;28415;30;2;0,5;2;7,9183;9;0,6;1
ID669;2000;125284;21227;26;2;0,5;2;7,9183;6;0,5;0
ID670;10000;286392;109347;31;2;0,5;2;7,9183;10;0,9;1
ID671;2000;30056;2792;25;2;0,5;2;7,9183;7;0,333333333;0
ID672;20000;483868;642201;25;2;0,5;2;7,9183;10;0,727272727;0
ID673;2000;45217;-7999;18;2;0,5;2;7,9183;6;0,125;1
ID674;5000;122148;65833;31;2;0,5;2;7,9183;6;0;0
ID675;10000;192458;101112;27;2;0,5;2;7,9183;9;0,166666667;0
ID676;5000;29605;-12000;20;2;0,5;2;7,9183;8;0,4;0
ID677;2000;28588;-2175;30;2;0,5;2;7,9183;7;0,333333333;0
ID678;2000;16159;10105;24;2;0,5;2;7,9183;6;0;0
ID679;2000;36863;15535;24;2;0,5;2;7,9183;8;0,2;0
ID680;20000;12920;161660;10;2;0,5;2;7,9183;7;1;0
ID681;2000;21485;-7209;25;2;0,5;2;7,9183;5;0,666666667;0
ID682;5000;157009;-35000;11;2;0,5;2;7,9183;7;0,333333333;1
ID683;20000;352352;9963;26;2;0,5;2;7,9183;10;0,357142857;1
ID684;20000;6450239;296434;28;2;0,5;2;7,9183;10;1;1
ID685;20000;128514;311850;15;2;0,5;2;7,9183;10;0,75;1
ID686;10000;263888;26402;21;2;0,5;2;7,9183;10;0,75;0
ID687;20000;4858034;1857000;18;2;0,5;2;7,9183;9;0,5;1
ID688;20000;394004;429041;20;2;0,5;2;7,9183;9;0,333333333;1
ID689;10000;381803;26530;28;2;0,5;2;7,9183;10;0;0
ID690;5000;407209;77730;21;2;0,5;2;7,9183;6;0;1
ID691;20000;0;1095000;7;2;0,5;2;7,9183;9;0,125;0
ID692;20000;374120;89101;20;2;0,5;2;7,9183;9;0,25;0
ID693;5000;1239654;-93644;19;2;0,5;2;7,9183;8;0,5;0
ID694;2000;13799;20705;25;2;0,5;2;7,9183;6;0,333333333;1
ID695;20000;280163;80291;22;2;0,5;2;7,9183;10;0,25;1
ID696;5000;204705;-88590;30;2;0,5;2;7,9183;9;1;1
ID697;2000;92035;2825;19;2;0,5;2;7,9183;6;0;0
ID698;5000;42455;45000;17;2;0,5;2;7,9183;9;0;0
ID699;5000;214359;157294;31;2;0,5;2;7,9183;9;1;1
ID700;20000;66343;175325;13;2;0,5;2;7,9183;9;0,285714286;0
ID701;20000;2806641;395639;18;2;0,5;2;7,9183;9;0,5;1
ID702;10000;100218;59835;16;2;0,5;2;7,9183;9;0;0
ID703;20000;3540228;628709;23;2;0,5;2;7,9183;10;0,875;0
ID704;10000;298132;20001;22;2;0,5;2;7,9183;8;0,25;0
ID705;5000;119748;-3164;22;2;0,5;2;7,9183;9;0,5;0
ID706;20000;531275;467900;24;2;0,5;2;7,9183;9;0,066666667;0
ID707;20000;271859;388528;31;2;0,5;2;7,9183;10;0,75;1
ID708;20000;714757;-214118;29;2;0,5;2;7,9183;10;0,571428571;0
ID709;20000;1999523;-1214871;24;2;0,5;2;7,9183;10;0;0
ID710;10000;105076;80543;31;2;0,5;2;7,9183;9;1;1
ID711;5000;56960;11775;26;2;0,5;2;7,9183;6;0,5;0
ID712;2000;8300;19000;23;2;0,5;2;7,9183;8;0;1
ID713;2000;12525;22000;25;2;0,5;2;7,9183;7;0,5;1
ID714;5000;136347;56000;15;2;0,5;2;7,9183;7;0;0
ID715;5000;87400;18500;21;2;0,5;2;7,9183;7;1;1
ID716;10000;100561;86955;30;2;0,5;2;7,9183;10;0,857142857;1
ID717;20000;212560;242020;28;2;0,5;2;7,9183;9;0,111111111;0
ID718;20000;829909;194314;31;2;0,5;2;7,9183;10;1;1
ID719;20000;1856009;700001;16;2;0,5;2;7,9183;10;0,75;0
ID720;2000;64500;56790;23;2;0,5;2;7,9183;8;0,5;1
ID721;5000;532480;-239259;14;2;0,5;2;7,9183;9;0,166666667;1
ID722;10000;150637;84578;31;2;0,5;2;7,9183;9;0,666666667;1
ID723;2000;17527;20887;18;2;0,5;2;7,9183;6;0,4;0
ID724;10000;335204;284032;19;2;0,5;2;7,9183;8;0,75;0
ID725;20000;3515085;616696;25;2;0,5;2;7,9183;10;0,777777778;0
ID726;5000;51000;4472;27;2;0,5;2;7,9183;8;0,2;0
ID727;2000;12822;26175;25;2;0,5;2;7,9183;7;0,8;1
ID728;10000;771900;25271;15;2;0,5;2;7,9183;8;0,6;0
ID729;10000;356315;-59170;28;2;0,5;2;7,9183;9;0,333333333;0
ID730;20000;649207;290472;31;2;0,5;2;7,9183;10;0,25;1
ID731;5000;6300;115;30;2;0,5;2;7,9183;6;0;0
ID732;20000;65440;163860;27;2;0,5;2;7,9183;10;0,375;0
ID733;20000;1767609;1203500;19;2;0,5;2;7,9183;9;0,4;1
ID734;20000;310379;246830;18;2;0,5;2;7,9183;9;0,285714286;0
ID735;2000;21574;5550;31;2;0,5;2;7,9183;7;0,6;0
ID736;5000;76132;98101;31;2;0,5;2;7,9183;9;0,6;0
ID737;2000;16800;5886;24;2;0,5;2;7,9183;6;0;0
ID738;5000;20018;20724;24;2;0,5;2;7,9183;7;0,666666667;0
ID739;2000;12626;6707;30;2;0,5;2;7,9183;6;0;1
ID740;2000;258671;89304;30;2;0,5;2;7,9183;7;0;1
ID741;2000;63252;5145;18;2;0,5;2;7,9183;6;0;0
ID742;10000;423305;97592;31;2;0,5;2;7,9183;9;0,857142857;1
ID743;20000;2650726;350450;24;2;0,5;2;7,9183;10;0,75;1
ID744;2000;11464;5;28;2;0,5;2;7,9183;7;1;1
ID745;5000;119000;3540;24;2;0,5;2;7,9183;8;0,4;0
ID746;5000;311359;-182899;13;2;0,5;2;7,9183;7;1;0
ID747;20000;1256535;260402;22;2;0,5;2;7,9183;9;0,1;0
ID748;10000;372268;101876;16;2;0,5;2;7,9183;5;0;0
ID749;2000;32981;6859;20;2;0,5;2;7,9183;6;0,666666667;0
ID750;5000;10426;6018;11;2;0,5;2;7,9183;9;0,5;0
ID751;2000;34253;23177;27;2;0,5;2;7,9183;7;0;0
ID752;20000;789339;184143;31;2;0,5;2;7,9183;10;0,666666667;1
ID753;20000;1632800;1124935;10;2;0,5;2;7,9183;9;0,111111111;0
ID754;5000;246808;51973;27;2;0,5;2;7,9183;5;0;0
ID755;20000;2554078;287724;31;2;0,5;2;7,9183;10;1;1
ID756;20000;638519;272744;28;2;0,5;2;7,9183;10;0,8;1
ID757;20000;462122;261730;18;2;0,5;2;7,9183;10;0,222222222;0
ID758;20000;434408;184999;28;2;0,5;2;7,9183;10;0,363636364;0
